,T-FAP_1_corr,T-FAP_1_qval
Haus3,-0.05443302030012607,0.0026066702140799458
Prkar2a,-0.05445413914579493,0.002595599046612618
Aasdhppt,-0.054461986786510215,0.0025914384410979396
Ints12,-0.054501771795461756,0.0025684091121430746
Fam129b,-0.05451783799059675,0.002560454017232673
Elmod2,-0.05452146239703095,0.0025588233121282174
Hagh,-0.05455117571263693,0.0025419313664251683
Arhgef2,-0.05459581765170166,0.0025169900864390558
Pcnx3,-0.05460906701326401,0.002509829778035651
Camk2g,-0.05463906332532716,0.002493560411803048
Srsf2,-0.05464453697060271,0.0024909099361152005
AI427809,-0.0546514009488376,0.0024874669717402306
Nr6a1,-0.054656801186550405,0.0024848644724042817
Mief1,-0.05466811619458213,0.002479373763014536
Gan,-0.05468747726594076,0.0024688395654439313
Ccdc134,-0.054689394641442665,0.0024682317535225005
Pold3,-0.05472297001407967,0.0024506704050342018
Fam57a,-0.054728034404150874,0.002448292876053822
Ptn,-0.05473342316308176,0.0024462119305714573
Ifit1,-0.054757657214019345,0.0024343610526210975
Apool,-0.05478916281377486,0.0024178426370670397
Zbtb46,-0.05479373097047632,0.0024157709668798694
Timm44,-0.05479897327235024,0.002413326064892332
Tlk1,-0.05484188356535445,0.0023900404255324235
Zbtb7b,-0.054864636597724836,0.002377996310516561
Camsap2,-0.05486523904330818,0.002377996310516561
Scaf11,-0.05487361344196069,0.0023740048853977277
Tmem265,-0.05487550952664051,0.0023734306497836407
C130050O18Rik,-0.054880823286084936,0.0023709862736290754
Gopc,-0.054881065680993615,0.0023709862736290754
Ptprm,-0.05488487284771703,0.002369698838129461
Gm2115,-0.05492566167811975,0.0023488718928136878
Amd1,-0.05492723707147985,0.0023484773984088587
Hspa4,-0.05493990537662163,0.0023425345327888107
Mrps35,-0.05495461882161017,0.0023350444775711698
Zfp768,-0.05499707886792314,0.0023126987833871028
Zdhhc9,-0.055045791566059495,0.002287240951158228
Mplkip,-0.05505254440818966,0.0022841180796500725
Rbmx,-0.055074304956647946,0.0022735366153551206
Cfap410,-0.05507961892413576,0.002271187399126394
Ythdf1,-0.05508394651425235,0.0022693585670878307
Gt(ROSA)26Sor,-0.055088149721086846,0.002267596430776467
Ublcp1,-0.055089290877153,0.002267442404095176
Slc39a2,-0.055101819780995924,0.002261318426301501
Tmem115,-0.05510683538414698,0.0022591371247791927
Ik,-0.05512026435354275,0.002253449362888551
Atp6v0d1,-0.05513921810329035,0.0022444587273036686
B4galt1,-0.05514823623390531,0.0022402140035573553
Chd9,-0.055155895100281654,0.0022371210517419782
Uhrf1,-0.055163364917432275,0.0022336906773712116
Rmc1,-0.0551664034230039,0.0022325572257769783
Fam168b,-0.05517223273440821,0.0022299812573896203
Srp68,-0.05520587283722028,0.002214397392823016
Clp1,-0.05521781750270314,0.0022087054701603512
Gm39090,-0.05524182624410202,0.0021973013456474243
Arg1,-0.05525699272703571,0.0021904434060976436
Gstm5,-0.055266655128591025,0.002186397553800279
5033430I15Rik,-0.05527710755970248,0.002181958449905859
Mmp23,-0.055287282860496154,0.0021776679648905684
Eef2kmt,-0.05529453536267596,0.002174432090535619
Apbb1ip,-0.05530061972415292,0.002171789917284225
Fads1,-0.05532102961568214,0.002161943003685906
Nde1,-0.05532867319233671,0.0021585326003497295
Sgf29,-0.0553333464747598,0.002156615487691601
Elp3,-0.05535454520142587,0.002147287172974416
Snhg1,-0.055359134574773324,0.0021454212738187864
Nufip1,-0.05536467420851054,0.0021435071934189317
Taf15,-0.05537074302172401,0.002140907775950479
Zfp995,-0.055371903813835714,0.0021407534195349407
Gys1,-0.05538119921311586,0.0021365531847102794
St7,-0.05540439710975201,0.002125895612618998
1600002K03Rik,-0.05540866343566743,0.0021242068307216
Cox16,-0.05542439584990925,0.002117282321125273
Agbl2,-0.0554499282084199,0.0021055690415880232
Rnase4,-0.055457941155732,0.002102477267345636
Tubgcp3,-0.0554858898776009,0.002089663181146491
Tbx5,-0.055487983400774106,0.00208905851993145
Zkscan14,-0.055520649232842174,0.0020736269355657888
Trappc12,-0.05554856155541597,0.002060993388860577
Ndufaf1,-0.055551074811858725,0.0020601946592470116
Sept10,-0.05555143391995386,0.0020601946592470116
BC003965,-0.05555244449545465,0.0020601946592470116
Chac2,-0.05555281466721128,0.0020601946592470116
Jpt2,-0.05555340960054317,0.0020601946592470116
Cdkn3,-0.055556925450341715,0.00205942962938201
Dtna,-0.055581655590401555,0.002047989440381758
Dkk2,-0.055582110691630035,0.002047989440381758
Mrpl38,-0.055586399641183275,0.00204653715420632
Pcolce2,-0.055590763800423944,0.0020453321130144545
Tada3,-0.05561634828123954,0.0020347087921165044
Fkbpl,-0.055642772610978865,0.002023400911707736
Cep63,-0.0556525313974394,0.0020191961319726754
Myef2,-0.05565882039064319,0.002016633561538054
Dnajc9,-0.05566172740527397,0.002015666100782371
Fam122b,-0.055666005240419654,0.002014053942482822
Recql,-0.05566828414897723,0.0020133831896264136
5033406O09Rik,-0.0556780746882643,0.0020091828557041724
Efcab1,-0.055688311168124505,0.0020047816795129444
Bola2,-0.05570066835230415,0.001999397966396153
Ogfr,-0.05571307116351867,0.0019940063833152107
Fgfr1,-0.05571999510645579,0.0019911779165409467
Cep290,-0.05572548718507618,0.001989019145591682
Snx1,-0.0557261597794652,0.001989019145591682
Kansl3,-0.055733736210771656,0.0019859783410810026
Polr2k,-0.055802802651636514,0.0019545262310471266
Hpf1,-0.05582828430621972,0.0019432846652380868
Podnl1,-0.05585529061963417,0.001931412936013058
Tmbim6,-0.055866460465255736,0.0019267483003683136
Trappc6a,-0.055875403491256435,0.0019230977835780437
Appbp2,-0.05592420623169953,0.0019027346494393767
Tmem183a,-0.05596119286467219,0.0018870455423870274
Tsr1,-0.05596518860196882,0.0018856537187473584
Rps7,-0.055982390017044074,0.0018784293616066618
Tcf12,-0.05598488575652537,0.001877704770647041
Coa4,-0.055987481752997316,0.0018769362981487384
Thnsl2,-0.056064805472192766,0.0018442481534558619
Aifm2,-0.056067906298389224,0.0018432734209769173
C1galt1,-0.0560702245555536,0.0018426382724793808
Gramd3,-0.05607918926677579,0.0018391264327156608
Ipo13,-0.05610259270443307,0.0018301306363268965
Slx4ip,-0.0561090645496541,0.001827712738057002
Alg9,-0.05610979936574219,0.001827712738057002
Adgrf5,-0.056127635226088386,0.0018208389736916444
Pomgnt1,-0.05613232362210777,0.0018195616115260938
Jag1,-0.05614587130244861,0.001814132294678704
Acsl5,-0.05615050634541495,0.0018125178742352738
Eif2a,-0.056172632788677936,0.001803460550215642
C430049B03Rik,-0.05617647737159087,0.0018021904649923946
Wdr62,-0.05620907251570903,0.001788762788440642
Pex14,-0.056219069199056386,0.0017849122100399724
Gm16006,-0.05622161538503521,0.001784200203468945
Inhbb,-0.056240021888561,0.0017768321790454411
Cdc14b,-0.05624173854888797,0.0017764706256003936
Atl3,-0.056264987847478125,0.0017674683878591436
Itch,-0.05627776469207315,0.0017625039965308569
Slc25a13,-0.056281181464996166,0.001761438530887201
Stmn2,-0.05629709605853523,0.0017551896863755823
Etfa,-0.056315043493449096,0.0017484747180471743
Cldnd1,-0.0563362704993434,0.0017404352562015838
Dstyk,-0.05635851219653554,0.0017316655867158977
Fbxl20,-0.05637601834096639,0.0017248660810286393
Usp15,-0.05640131187467916,0.0017149317494326035
Elf4,-0.056449189733114996,0.0016959669932863825
Hspa13,-0.0564561303682131,0.0016935262673834902
Fhl2,-0.05646963901993705,0.0016884625869879098
Clic5,-0.05647445072857282,0.0016868816117639207
Ydjc,-0.05649137237311779,0.0016804781551645472
Plaat1,-0.05651062993799851,0.0016735096421470474
Ciao2b,-0.05651389294744733,0.0016725550046645117
Brd8,-0.05652049052403907,0.0016702813529436305
Ube2f,-0.05652119724076723,0.0016702813529436305
Aptx,-0.05655106164230455,0.0016592351463900477
Hmox2,-0.05655614290036066,0.0016575738473357548
Hoxc9,-0.056568049148784286,0.0016532378458773442
Bag6,-0.05656888381219871,0.0016532378458773442
Cpsf7,-0.05657487923697395,0.0016512318603380935
Aldh18a1,-0.056586260933348946,0.0016471161034270353
Spop,-0.056587932336096936,0.0016467969793343995
Apol7a,-0.056593145398384406,0.0016450959771134891
4833420G17Rik,-0.056615615204437905,0.0016370164024763208
Ipmk,-0.05663852932622466,0.0016284718688021696
Alg1,-0.05665225054528155,0.0016235072110940402
Rrp9,-0.0567063568027326,0.001603109788099076
Smc2,-0.056713040963912664,0.0016008910806237324
Trim27,-0.05674680646259369,0.0015890651090149073
Saysd1,-0.056760247070355305,0.0015843178857164277
Foxp1,-0.05678888876465557,0.001574203706001949
Dpp8,-0.05679469355580126,0.0015723510670323175
Cdk5,-0.056803836472557365,0.0015692538655365375
Mmp14,-0.05681500915571824,0.0015654061686034974
Gm45397,-0.05683031932515097,0.001560347501026632
Igbp1,-0.05683299257071415,0.0015596721111232944
Arfgap1,-0.05685184896881766,0.0015530030228002446
Fam45a,-0.056866901405926595,0.0015477618553077584
Sptlc1,-0.05688437976509519,0.0015416460885726104
Atpsckmt,-0.05688618850248279,0.0015412955741125648
Dpf2,-0.05688979045558451,0.0015402871028667524
Sec31a,-0.05690691384748152,0.0015343285391219393
Rab8a,-0.056948210268041616,0.0015196095100607201
Tbc1d7,-0.05695111046733025,0.001519177617243793
Sbf1,-0.05696596692204822,0.0015144219344141387
D030056L22Rik,-0.05698046183702977,0.0015098103536937478
Ndufv3,-0.056983561979587594,0.0015090017695026325
Tm9sf1,-0.056992455845253386,0.0015061103273820476
Galnt4,-0.05701194082196044,0.0014997352943212322
Ilrun,-0.05702425051068464,0.0014959456152180582
Rec114,-0.05703945698007252,0.0014911332291654214
Kansl2,-0.05705243687134823,0.0014871258619181791
Sbno1,-0.05707570245232689,0.0014791866328762902
Pon3,-0.057091535651914105,0.0014743046430339777
Rbm10,-0.057105890576257375,0.0014697555877461893
Ebag9,-0.057108020088667215,0.0014693080894861476
Idh3a,-0.05711156914437153,0.0014684693653565827
Kctd11,-0.05711169993780818,0.0014684693653565827
Ubb,-0.05711207057052415,0.0014684693653565827
Gm45338,-0.057151485515872784,0.0014556052938892732
Brdt,-0.05715318564199383,0.001455311403991843
Akr1b8,-0.05715751159452596,0.0014541039986271298
Polr2i,-0.057159669351772906,0.001453651334509643
R3hdm4,-0.057167911054608306,0.0014513826099139288
Tmem17,-0.057168809773553105,0.0014513679820723404
Sephs1,-0.05721290774295451,0.0014364250577889657
Azi2,-0.057228427647925455,0.0014313904264097541
Alg8,-0.05724266647135382,0.0014268099764845042
Zfp646,-0.0572564776475249,0.0014226807228230503
Setd7,-0.05725901552846149,0.0014221077238447117
Rchy1,-0.057273863495763105,0.0014173479975503054
Rnaseh2b,-0.057297789218457275,0.0014106909477052446
Pgpep1,-0.057310311988934146,0.0014067508723649273
Clcc1,-0.057365122601544936,0.0013886612894286217
Lyar,-0.05737233237534068,0.0013865455351592382
Birc6,-0.05738758506929195,0.0013823506786698578
Fer,-0.057424771728088644,0.0013706057249643542
2610301B20Rik,-0.05742531651071153,0.0013706057249643542
Pde6d,-0.05744673839220074,0.0013645147808085028
1700021F05Rik,-0.05750370685447582,0.0013462325070570241
Cenpt,-0.057522887709354265,0.0013405880519224845
Adamts19,-0.05754481052596878,0.0013338100523467345
Cnnm4,-0.05755330755227976,0.0013313596667545902
Morn2,-0.057565202926355336,0.0013283746821342792
Gm48933,-0.057573370008202805,0.0013260389832065466
Tmem41a,-0.05760280311242793,0.001317216905870705
Atp6v0b,-0.05762571637276327,0.001310236209394016
Zfp275,-0.057629000218104284,0.0013094702314460625
Clec2l,-0.05763296267085964,0.001308490705633839
Apeh,-0.057674324178656575,0.0012960444462006785
Prpsap1,-0.05771363853595159,0.0012841735252339627
Cdc42bpa,-0.05773636546317083,0.0012775820777800955
Lamb3,-0.05777350546460164,0.0012664389767155257
Tmem175,-0.0577845743770392,0.0012633189894487571
B4gat1,-0.05780060552009859,0.001258696231338973
Xpo6,-0.05782177568994851,0.0012525326235760176
Mb21d2,-0.05782289947266264,0.001252451669611998
Sft2d3,-0.057826518245176234,0.0012516157583690043
Tom1,-0.057835751889361624,0.0012490838740706785
Nacc1,-0.057838168370827586,0.0012486129672633572
Tubg2,-0.05785376461529128,0.0012446868987145447
Abtb1,-0.05787884771131722,0.0012376718777425378
4933434E20Rik,-0.057909113778921883,0.0012291510012319528
Arhgap21,-0.05791436207611956,0.0012278453799197562
Zfhx3,-0.05791494986426439,0.0012278453799197562
Angptl7,-0.057953882723319416,0.0012169103754380369
Zfp365,-0.05795403406627922,0.0012169103754380369
Akirin2,-0.05795970475263646,0.0012157004162829696
Erlin2,-0.05796503080225262,0.0012143853192788535
Zfp266,-0.05799238069293818,0.001206615758822937
Ypel3,-0.05801521275951328,0.0012002063743072713
Dync1li1,-0.05802245809792794,0.001198349139275373
Clmp,-0.0580485217087566,0.0011915423005938685
Adam17,-0.05806030144222685,0.0011883897480485614
Gtf2e2,-0.058061208969149083,0.0011883753692792198
Sergef,-0.05806251518115746,0.0011882461096205713
Gm16286,-0.05806317407011554,0.0011882461096205713
Sptlc2,-0.05806784861677903,0.0011872037955869758
Sdc3,-0.058088243128744985,0.0011818353282788854
Wdr45,-0.05809291195650083,0.0011807428844930546
Kin,-0.05813895658035651,0.0011681033787198957
Pin4,-0.05814360748015758,0.0011670278286853779
Prkrip1,-0.05815007378709719,0.0011656822202119486
Ext2,-0.05815312033206008,0.0011650628197864316
Sp3,-0.05817912271664706,0.0011584500989529416
Dnaja3,-0.05818606789732581,0.0011567377809995815
Fam172a,-0.05819623945154997,0.0011541223254185994
Ppp4r3b,-0.05822315207620635,0.0011470739676196745
Atp6v0a2,-0.05825085908258009,0.0011398454485121643
Zmat5,-0.058262215008210716,0.0011369379205484625
Rbmxl1,-0.05830922365606724,0.0011244721018834798
Safb,-0.05831977281083091,0.001121821561745046
Anapc10,-0.058333718879494435,0.0011184851291747414
Gnl1,-0.05835477683940232,0.0011134602460857756
Wdr11,-0.05836756058058824,0.0011104616866581187
Fhod3,-0.05840019715205683,0.0011023540303683002
Zfp397,-0.05840334811846872,0.0011017382394471471
Tmem222,-0.05841895662670211,0.0010977822292531961
Ccdc28b,-0.058432565678855915,0.0010943732056921268
Tarbp2,-0.05845573443649776,0.0010884318042930514
Mtf1,-0.05847295432776365,0.0010843213704110981
Egln3,-0.05850429171330742,0.0010763285476157022
Nop56,-0.05850534169513063,0.0010763285476157022
Bfar,-0.05851342675233158,0.0010745593951390947
Dpagt1,-0.05853195728378396,0.0010701551668979893
Rhno1,-0.058537270892272314,0.0010689911890870184
Pcif1,-0.05855282161549705,0.0010651600380720723
Iscu,-0.058555237737360724,0.001064755000871086
Ggnbp2,-0.058562851008724146,0.001062998790620887
Tor1a,-0.05858084101208505,0.001058556099401347
Fcer1g,-0.058601123187090855,0.0010535398941317743
Rab5a,-0.05862503563033568,0.001047614898605945
Kctd1,-0.05863107355490686,0.0010462883507552606
Elmo1,-0.05864929026435501,0.001042072461522901
Cldn3,-0.058700094171306325,0.001029839013376087
Tufm,-0.05874436116595088,0.0010189423756245717
Slc4a7,-0.058762307518559535,0.001014896651641535
Stox2,-0.058763622831148506,0.0010147833241700413
Zfp787,-0.05877514412770121,0.001012133612625647
Sharpin,-0.058795576572943944,0.0010072859726399314
Col22a1,-0.05886148395308901,0.0009921683767812367
Eif2ak1,-0.058877035453350456,0.0009885947085097938
Usf1,-0.05888799774561059,0.0009861443289233562
Cdk13,-0.058908941295688744,0.0009814971913356773
Dgcr8,-0.05890973236428046,0.0009814971913356773
Ccdc47,-0.05892081462188147,0.0009792580952275678
Rab3gap1,-0.05892282337292782,0.0009789817530047751
Slmap,-0.05906279217811705,0.0009472400281667552
Gm7361,-0.05906307218299263,0.0009472400281667552
Ei24,-0.05907482796811569,0.0009450361846498943
Babam1,-0.05910763059820177,0.0009378250276452811
Qk,-0.05911731918106097,0.0009357862364260518
Kera,-0.05912217604092389,0.0009348646681378236
Limd2,-0.05914441856987356,0.0009299483100305481
Gnpat,-0.05915581141343812,0.0009275355043461728
Apol9a,-0.059179933061657225,0.0009222274407073268
Smim10l1,-0.05918522391420669,0.0009212196677454282
Snhg17,-0.059209688222635455,0.0009158679119900005
Tusc2,-0.059218545305341014,0.0009140614065061031
Cbwd1,-0.05922052068066314,0.0009138098081942265
Cdc34,-0.05923068965973059,0.0009119055019083601
Eif2b3,-0.0592327103589443,0.0009116443338721329
BC004004,-0.059246089103672406,0.0009090233491844342
Rabggtb,-0.05925722963383636,0.0009067178696325651
Smim8,-0.05927991345662943,0.0009018415435594566
Cetn2,-0.05936019942649019,0.0008843006093122837
Ift22,-0.059367132694718716,0.0008831606702317997
Ncaph2,-0.059406399715973064,0.0008749901510328664
Tbrg4,-0.05942811526582738,0.0008706679357508167
Mettl21a,-0.05944251677011655,0.0008679173363178023
Shmt2,-0.059488863388410404,0.0008583904669472028
Ahsa2,-0.05949444310195179,0.0008573866417254799
Cep170,-0.05951188115248493,0.0008542337522111447
Trim11,-0.05956982851912747,0.0008423989161243339
2610001J05Rik,-0.05957543068485094,0.0008415876945116321
Trappc2,-0.05958431215390272,0.0008399134842414664
Lancl2,-0.059599272262360795,0.0008371569505619273
Ndc1,-0.059624751649077205,0.0008324093292967209
Adgre5,-0.05962588313204105,0.0008323534458269281
Dcakd,-0.059644080038662915,0.0008289531917893021
Alkbh1,-0.05965545222876333,0.0008267905628542804
Pstk,-0.059684188382295465,0.00082160867137889
Rhog,-0.05970682517878455,0.0008173464196428932
Fuom,-0.05975205083354319,0.0008083731571245527
Rmdn1,-0.05975640731910583,0.0008076702035879738
5033421B08Rik,-0.059814089029658256,0.0007968344534768122
Cog4,-0.05982079360141849,0.000795675241918593
Sco2,-0.05982248443635673,0.0007955108977202723
Ift46,-0.05982355495074404,0.0007954695669958245
Gfra4,-0.05982417468578503,0.0007954695669958245
Scaf1,-0.059837383106823364,0.0007930737151297117
Ppp2r3d,-0.05986520282158967,0.000788609520372007
Pex16,-0.059868495324595865,0.0007881319508733878
Pkp4,-0.05988300021068565,0.0007854552768800681
Maf,-0.05988467738515159,0.0007852958449861929
Cox7a2,-0.059911394724595946,0.0007802472031530486
Tbpl1,-0.059926621316142556,0.0007774555538527329
Ngly1,-0.05993632286052006,0.0007759095795731757
Adora2b,-0.059953180890305866,0.0007728176068204771
Cxcl3,-0.05995697747673859,0.0007722518437943793
Ascc2,-0.05999616614760889,0.0007652250346031935
1500011B03Rik,-0.06001887614506083,0.0007610590989025206
Phkg2,-0.0600205103925782,0.0007609958783818924
Atg4a,-0.060024304038743294,0.0007605197027746844
Zbtb43,-0.06003157117456848,0.0007593034724933206
Nucks1,-0.06009805948208935,0.0007471047274758541
Fuca2,-0.06010329656647975,0.0007462875729694872
Cdr2,-0.06011278608308791,0.0007446783375547242
Xpot,-0.06011859660757767,0.000743756933374315
Gnl3l,-0.060134969835117305,0.0007408749785622131
Plb1,-0.06015027648831419,0.0007383603342201401
Sc5d,-0.0601522580782461,0.0007383135112567796
Ranbp3,-0.0601526137894642,0.0007383135112567796
B3gnt9,-0.06015540161128639,0.0007380520249254953
Lpcat3,-0.06016738527120765,0.000735999557680618
Cenpm,-0.06021052312224249,0.0007284028377018902
Hspb8,-0.06023675543697006,0.0007239422070237608
G430095P16Rik,-0.06023707890706925,0.0007239422070237608
Pclaf,-0.06023968810101067,0.0007237238304495051
Nsrp1,-0.060257988435532095,0.000720566241351314
Zfp654,-0.060283695793709964,0.0007162449264443168
Lims1,-0.06033223816759054,0.0007078781078496904
Wdr77,-0.060337285591869634,0.0007071350093065084
Psrc1,-0.06034519007142981,0.0007060393409521669
R3hdm1,-0.060351925952914186,0.0007049990563488539
Slk,-0.060355962722221886,0.0007044376587272391
Gstp1,-0.060408634793172315,0.0006954777003660999
Txndc15,-0.06046199113078621,0.0006865064891226979
Phka2,-0.06048494043836637,0.0006827020803290056
Coa7,-0.060502645032767685,0.0006798144354383553
Abhd16a,-0.060520710838470895,0.0006768766717461631
Dexi,-0.06052312769666114,0.0006766121408088559
Tmem199,-0.06052653931053873,0.0006761783240426348
Rnpepl1,-0.060535486925618914,0.0006749503105847658
Setd5,-0.060554000015977424,0.0006719565052884736
Rsf1,-0.06061999152928022,0.000661304353958884
Tmem184b,-0.06066210515466692,0.0006546016920367336
Dusp28,-0.0606729825403068,0.0006530922352674332
Wwp2,-0.06068174825614,0.0006519208570031006
Washc4,-0.06072044468421458,0.0006458770538080337
Arpin,-0.06073729243674447,0.000643274868161534
Slc24a5,-0.06073753935769866,0.000643274868161534
Ngf,-0.06075893527619004,0.0006400465562526129
Ypel5,-0.06076987461027215,0.0006385586850992603
Phb,-0.06078396902548463,0.0006364269706221526
Actg2,-0.06078756725961195,0.000635987422412359
Rnf215,-0.06080913325392874,0.0006326672859412205
Wapl,-0.06082440711574267,0.0006303659307482098
Ube2c,-0.06083558690220103,0.0006287233093540865
Rdh10,-0.06089580805089555,0.0006193485398464019
Rab35,-0.06091589513859548,0.0006166109007626224
Coa5,-0.060929805754923703,0.0006145765820747914
Gripap1,-0.06093277827285055,0.0006142485461074318
Ppp3cc,-0.06093654832435929,0.0006137966533401976
Prc1,-0.060950019883412275,0.0006119733241427251
Tspan15,-0.06095507660309022,0.0006113236673593824
Odr4,-0.06096339127158367,0.0006101706044962385
Ubald1,-0.06097432046399387,0.0006087496822116747
Fbxw7,-0.06103251433119527,0.0006000945801798828
Impa1,-0.061037437897144844,0.0005994770210308179
2200002D01Rik,-0.06104032603217572,0.0005991694709525447
Qsox2,-0.06104923049294869,0.0005979484313511415
Cyth1,-0.061061869638879926,0.0005961643108926766
Pradc1,-0.061100595974048405,0.0005907204942232031
Spata13,-0.061119334712905184,0.0005880446993996956
2700062C07Rik,-0.06112415586759506,0.0005874541089368934
Mcat,-0.061127626893223916,0.0005870654481713956
Cul4a,-0.06121573430646243,0.0005744398813462933
Erc1,-0.061217952533789984,0.0005742422645047093
Derl1,-0.061219612603239104,0.0005741262608718473
Rragc,-0.061230277956975686,0.0005727262307950242
Hadhb,-0.06124758711463679,0.000570448144701214
Ss18,-0.0612477710993737,0.000570448144701214
Mia2,-0.06129381293813314,0.000564129088511846
Ccdc88a,-0.06130113950599325,0.000563201532343916
A630023A22Rik,-0.06131503810902858,0.000561334721970648
Pwp1,-0.061325422273818,0.0005599750129929244
Daglb,-0.06133718830223665,0.0005584216887883511
Las1l,-0.06134475110150991,0.0005574693894851256
Bloc1s3,-0.061350419180306565,0.0005569105409650721
Prpf38b,-0.061367225553340926,0.0005547745573869385
Usp4,-0.061394746753104246,0.0005512598800023143
Uhmk1,-0.06140881063117669,0.000549407089216526
Gm43848,-0.06140888107965617,0.000549407089216526
Slpi,-0.061480544505766836,0.0005399157466512258
Lpin2,-0.06148333592557638,0.0005396504581022095
Eprs,-0.061488131246437906,0.0005391092844039553
Micu1,-0.061488802924538545,0.0005391092844039553
Rangap1,-0.06150423269447046,0.0005372533638930512
Ftl1,-0.06153094708129841,0.0005337163996963363
Golph3,-0.061535863414834684,0.0005331643568082482
Fubp3,-0.061584605686361225,0.0005267939255846291
Klrg2,-0.06160042953569444,0.0005248985976293392
Adarb1,-0.061648881291467894,0.0005186595688114724
Stk36,-0.061675268228413176,0.0005153954485005857
Fbxw4,-0.06169843451920747,0.0005124595292906146
Wbp4,-0.06170157227748079,0.0005121615072432738
Nup93,-0.06171727695431728,0.0005102177769081879
Kdm2a,-0.06172632359990935,0.0005091492483304311
Trmt1,-0.0617709445183762,0.0005035808705480923
Gga1,-0.061776661502209694,0.0005029548243646697
Cmtm3,-0.06178820396525114,0.0005015793041378276
Tmem154,-0.06179625994313757,0.0005007665408068146
Ube2w,-0.061817107728458165,0.0004984274185792065
Kpna3,-0.06183095980544982,0.0004967689112762378
Tssc4,-0.06185907709675654,0.0004933050649300531
Eml6,-0.06196941434999379,0.00047983155281553153
Tmem230,-0.061969585202103605,0.00047983155281553153
Rnf149,-0.06197434080874303,0.00047943773993290427
Bnip1,-0.06199853266809862,0.00047656888396710315
Ebpl,-0.06200027783175508,0.00047646125893122923
2310061I04Rik,-0.062005485021196495,0.00047592940195055947
Gm14055,-0.062009517802661375,0.00047554184900880435
Zc3h18,-0.06202387583571401,0.0004738932603297454
Baiap2l1,-0.06207667531789685,0.0004675969138029827
Isl1,-0.06209329009517053,0.00046570329026863707
Dbt,-0.0621151102404307,0.0004634021398950845
Rnaseh2a,-0.0621285372077704,0.0004619040182957552
Gtf2h3,-0.06216489827848549,0.00045769479874293445
Gpatch4,-0.06222696417639157,0.00045052192751468437
Trim3,-0.06223353633083312,0.0004498586698140881
Rpl27,-0.062251249288597196,0.000447905582675684
Mapk6,-0.06225341502300959,0.0004477553519845847
Ciao1,-0.06225695237155206,0.00044744661181741254
Glrb,-0.06225878840187924,0.00044733466032893365
Pir,-0.062266146820088034,0.0004465851230878335
Prkch,-0.06227006141464532,0.00044623368252001293
Pop1,-0.06229434956418483,0.00044364045483978354
Scml4,-0.062302586048788,0.0004427962393951641
Dhx40,-0.062320392973573405,0.00044096022817816344
Mad2l1bp,-0.06232264956402785,0.00044080194356874283
Tfip11,-0.0623654096786529,0.00043624712119615664
Lemd2,-0.062387929842448675,0.0004339070541133781
Creld2,-0.0624012362446871,0.0004326095314426246
Tmub1,-0.06243550979157882,0.00042907657244347676
Dtd2,-0.06255219777945038,0.00041657295812260435
Selenok,-0.06255910355138618,0.00041592086788600684
Erfe,-0.06258586761420802,0.0004132280333525422
Mfsd9,-0.06259390260104598,0.00041255292988202566
Tnpo2,-0.06260683661442165,0.00041126257632052247
Ogfod3,-0.06261318469028881,0.0004106778110937639
Gcnt1,-0.06262978459251217,0.00040900335555714125
Yaf2,-0.06263715778729824,0.00040831287415558795
Usp24,-0.0626439658965776,0.0004076833423085256
Lcmt1,-0.06266219955510383,0.00040593967011328004
Akap13,-0.06266539822386345,0.0004056939757196648
Angptl6,-0.06267750876516419,0.0004045104019145177
Kirrel,-0.06270421330230531,0.00040189339283829993
Nme7,-0.06273850870981552,0.0003984145483615283
Pkdcc,-0.06276578654398896,0.0003956861295393112
B830012L14Rik,-0.06278228691634907,0.0003940794660384723
Mrpl1,-0.06281755822990287,0.0003906534534391396
Cdc42se1,-0.06285092996538101,0.00038744722382480897
Dusp11,-0.06286213211995494,0.0003864052752561461
Ano10,-0.06286232720185554,0.0003864052752561461
Fam160b1,-0.06287666024154125,0.00038511921912247994
Cenpa,-0.06288528210532512,0.0003844287297399418
Adsl,-0.06288958263185665,0.0003840849806102331
Lnx1,-0.06289509320963761,0.0003836204764501561
Fmnl1,-0.06289891591433003,0.0003833251863569391
Neo1,-0.06290389568064791,0.0003829145669963407
Atg9a,-0.06292531051340201,0.00038095462161416685
St6galnac6,-0.06293327723138413,0.0003802499893790059
Ppp2r1a,-0.06294230112841316,0.0003794419098586945
Sfn,-0.06295169055018346,0.00037859933597428515
Gle1,-0.06296248590388706,0.00037761993702538615
Apol9b,-0.06299715340534334,0.0003743878000570359
Pde7a,-0.06300435052632872,0.000373769737633473
Mapk9,-0.0630388745558993,0.0003705825326749113
Tbc1d9,-0.06304059060925647,0.00037050064869561524
Mafg,-0.06304343201775998,0.00037030988974745544
Tnks1bp1,-0.06306263041054629,0.0003685979996708224
Myo1e,-0.06308492662217996,0.0003668994723295624
Vps13b,-0.06310033229108575,0.0003655077008926298
Slc38a10,-0.06310235852625774,0.00036539733984549425
Gm17501,-0.06310570148834307,0.000365161252731131
Knstrn,-0.06312024938982266,0.0003638573281362064
Fgf18,-0.06312037524502469,0.0003638573281362064
Fbxl6,-0.06313831462759965,0.0003623069133264769
Trappc11,-0.0631393463459523,0.00036229177550272323
Gm43154,-0.06316897009898631,0.00035957578593195157
Ccl9,-0.0631879976423011,0.00035787064333497556
