,T-FAP_2_corr,T-FAP_2_qval
H2afx,0.041473157873225294,0.04419980333593071
Sec61a1,0.04145058006629725,0.04437123212060823
Mcpt8,0.04144745398745276,0.044376011135181866
Shisal1,0.04144200700818267,0.044399505199901546
Dhx15,0.041435086503851956,0.044445112007411476
Plppr2,0.04143281472638486,0.044449601153145585
Eef1e1,0.041431999286378765,0.044449601153145585
Gm41717,0.04142541936956699,0.04448229070913963
C1s2,0.04141645439309236,0.04453427911433147
Tspan9,0.04139783213607609,0.044668416044693064
Usp12,0.04138770015068298,0.04472615995562978
Gm38584,0.04134382432546766,0.045031735710068646
Zfp469,0.041328092418455316,0.045149940721418966
Gm37584,0.04132486210314205,0.045166029461429766
Gm29483,0.041306521482100414,0.045295575905218634
Nnmt,0.041286431340729804,0.04542944794041944
Mboat7,0.04121444136230987,0.04596183727935585
Gcnt4,0.04120794321660898,0.04599511806152626
Pou3f1,0.041202967273381186,0.046009761826996176
P2ry6,0.041202362316090105,0.046009761826996176
Adtrp,0.04117896047056354,0.04619416624400573
Rnf38,0.04116795037667154,0.046243940002506465
Lpcat4,0.04116323407885984,0.04627280028849661
Mab21l1,0.04114616234533298,0.046405069719257244
Usb1,0.04113690382150176,0.04647210017871406
Adamts16,0.04113399882565663,0.0464858883586849
Gm24474,0.04111064863207627,0.04667152005125113
Cyb561,0.04109953029382939,0.04674393335586949
Mab21l2,0.04108873750397462,0.046813700039711054
Gadd45g,0.040993114076281555,0.04755136833420805
Pcdha4,0.04097570868340091,0.04768969503802267
Nudcd2,0.04096507534353024,0.04777015861432259
Tmem11,0.04096219563082546,0.047784066080088464
Fam110c,0.040952424381004354,0.04784640052088286
Qtrt2,0.04094010042374811,0.047941664257007154
Gm45449,0.040907144688758834,0.04816119814233445
N4bp2,0.04090244210718701,0.048179835848744836
Arl5b,0.040886174631483516,0.04830987938239881
Bola2,0.040877219987128864,0.04837667630005894
Nudt21,0.040846852673732635,0.04858614078317989
Gpatch4,0.040835047123266376,0.04867816296348775
Phf2os1,0.04081898775797711,0.04878552799117387
Gm19531,0.04080166886945457,0.048893121496980975
Ptdss2,0.04076520637751532,0.049191468113958116
Mta1,0.0407508985926115,0.04929547514864678
Iars,0.04073193350906254,0.04945201779374126
Mesd,0.04072286920332868,0.049511348784378836
Arl1,0.04072271928969643,0.049511348784378836
Emx2,0.0407174302681355,0.04954144456412688
Xrcc5,0.04071680898963293,0.04954144456412688
Fmr1,0.0407103463177998,0.04958761590980249
Slc29a2,0.0407075353592982,0.04960140546952241
Cd82,0.040695428199770275,0.04969778694528255
Mroh7,0.040692806790616494,0.04970991916120983
Has2,0.040688943791150865,0.04973309931933896
Sh3bgrl3,-0.040751707406263715,0.04929547514864678
Dbnl,-0.0407726222194485,0.04913723093239479
Gtf2f1,-0.04080736208824121,0.04885425763966236
Slc6a7,-0.040808344277717956,0.04885425763966236
Ptpru,-0.04081681260004001,0.04879354971562409
Atp6v0c,-0.0408242014889158,0.048750934654520454
Rmnd5a,-0.04082663726000412,0.04874064371201818
Snx1,-0.04085652483951219,0.04851284206272808
Med6,-0.040862426457084815,0.04847243526852876
Manbal,-0.04086936921522884,0.04842300752666564
Rnf187,-0.04087322855074628,0.04840041039642781
Mad2l1bp,-0.040905793203248116,0.04816173714143984
Efr3a,-0.0409071153036578,0.04816119814233445
Lnpep,-0.04090765197969167,0.04816119814233445
Mrgbp,-0.04091369555174955,0.04813698153458005
Asb3,-0.040916853876631916,0.0481205715315147
Snrnp35,-0.04091892848926947,0.04811353645815777
Gm12589,-0.04095457416192225,0.04783875361176544
Psmd7,-0.04100588272346233,0.04745298502189124
3110070M22Rik,-0.04100674378792757,0.04745298502189124
Dpysl3,-0.041019534070846624,0.047358007830048794
Atrx,-0.04104207839827331,0.047176834203871344
Zfp955b,-0.04104653349709474,0.04714969849136857
Gm37494,-0.04105651954964536,0.047075641001920444
Mill2,-0.0410905853351141,0.046808746325954186
Add2,-0.04110023526417888,0.04674393335586949
Pafah1b2,-0.04116938376110891,0.046242504771371644
Tex2,-0.041171017576615086,0.046239397877535976
Slc26a11,-0.0411755382014234,0.046212192699368854
Zfp709,-0.04120664818327642,0.04599511806152626
Map2k1,-0.041207359326789116,0.04599511806152626
Tnpo3,-0.041216141118593196,0.04595821082393725
Wnt4,-0.041220684125812694,0.04593097312726475
Klhl28,-0.041223381886333184,0.04591906657162062
Gstt3,-0.041227745775342835,0.045893337665633215
Plat,-0.04123819125419518,0.045817208742286925
Magt1,-0.04129656242568603,0.04535657510392128
Gm16638,-0.04130166100274542,0.045325089051405164
Glg1,-0.04131266576485657,0.04525555732123941
Gm42047,-0.04136703545823906,0.044852945733682405
Pex16,-0.04136884763658633,0.04484848369562923
Rnf168,-0.041371790897896527,0.04483482811041231
Flt3l,-0.041384110802883414,0.044745028019832954
Hrct1,-0.041394229898865015,0.04468346101751488
Fis1,-0.04139735049786317,0.044668416044693064
Kcns3,-0.04142199914236805,0.04449969754444324
Prss23os,-0.04143016077065975,0.044454228587164656
P3h2,-0.04144497283728898,0.04438580283263241
Parvb,-0.04144822511834191,0.044376011135181866
Tasor,-0.04147519493828362,0.0441936165779393
Rnf219,-0.04148013817845737,0.044164105030661815
Lars,-0.04149329673355555,0.04407891515914464
Glyat,-0.04151405755398815,0.043933104917990455
Trafd1,-0.04154084554587703,0.04374981994518513
Rhno1,-0.04154476433827462,0.04372880811481428
Zfp560,-0.04154968225305283,0.04370977229596114
Pla2r1,-0.04156201556877645,0.043631914573633475
Ttc23,-0.04157146449787745,0.04358712252859033
5033406O09Rik,-0.0415760637621723,0.043560706324991476
Tmem14a,-0.04157944958010547,0.04354392412850685
Inpp5b,-0.041579623331214545,0.04354392412850685
Ssh2,-0.04158405690214769,0.043527531005389475
AI427809,-0.04159322851788239,0.04346494505316266
Taf13,-0.041611533083047166,0.04333029041499052
Slc25a13,-0.04163073864000421,0.04320890578371256
0610012D04Rik,-0.04163173457621704,0.04320890578371256
Evi5,-0.04165347114790334,0.043064200695616665
Lats2,-0.04166576611923748,0.04300353886006047
Rassf5,-0.041703242966950785,0.04275016008609577
Fcho2,-0.04172892255703378,0.04256009608665985
Rdh14,-0.04176140845107721,0.04233778145976241
Dnajc30,-0.041767069996683545,0.042313662593251616
Psmd14,-0.04181509382091268,0.04198280397796479
Ccdc42,-0.04181793706857426,0.04197073832470364
Kcnq4,-0.04182177939971762,0.04196077442292458
Sgsh,-0.041833710254985584,0.041879029577014906
Tenm4,-0.041835824183672723,0.04187258261531943
Fer,-0.04184056850940573,0.04184599053388428
Crbn,-0.041856055956674534,0.04174698761323399
Timm17a,-0.04188983993686426,0.041537918737639075
Osbpl5,-0.04189379552089325,0.041517517572493716
Mob4,-0.04190129768765267,0.041479853369864844
Thumpd3,-0.041915519939074275,0.04139121833154419
Pptc7,-0.04194238474184706,0.04122639348052968
Oga,-0.041946200117467906,0.04121683335387189
Myo5a,-0.04195127689777139,0.04118811136881393
Med8,-0.041958749145630594,0.0411413269913786
Commd6,-0.04198758508129578,0.040950296552101105
Golga1,-0.041994491249071855,0.04091498415294088
Mrpl40,-0.04205028494122551,0.04052209587285779
Anapc5,-0.042051838674989205,0.04052002626841263
Casc1,-0.042081699779881666,0.040307673548323965
Spryd4,-0.042126752952266186,0.04000314551307949
Egln3,-0.04213068725394545,0.03998822374013157
Etnk2,-0.04213741390004665,0.03996224420342494
Cdr2,-0.0421411989889831,0.03996224420342494
Ercc5,-0.042149547120879045,0.03991058389162098
Cc2d1a,-0.042160553605675555,0.03984851924892538
Aldh5a1,-0.042173814018229325,0.03977002790080686
Plcb4,-0.04219893482472328,0.03961435005108441
Ggps1,-0.04220602847044092,0.039571912151469144
Shpk,-0.042208275250656555,0.03956484795427948
C1qtnf1,-0.04223212501156513,0.03941592197662023
Slc36a1,-0.042250963304138564,0.039291657109695954
Myo9b,-0.04226407344933163,0.03920597755683185
Ctss,-0.042271872464374666,0.03916807135849263
Gm15564,-0.042281216629280326,0.03910981553186687
Me1,-0.04229706420618984,0.039013970855327866
Syn1,-0.042313788971648524,0.038924418007134746
Nipal1,-0.04233377012617537,0.03882370656246816
Mrpl34,-0.04233528586538789,0.0388220208528686
Mrpl27,-0.042362692709759786,0.03864415144244416
Aga,-0.042363954005160756,0.03864415144244416
Tmem35a,-0.042367429235890965,0.03862963203497629
Naa16,-0.042370742850116876,0.03862325837894801
Lmln,-0.04245036295749367,0.03810351060857722
Ulk2,-0.04245206096581399,0.03810057141495241
Dxo,-0.042455897390167224,0.038082548079268974
Ncoa3,-0.04247436603822113,0.03796149029335236
Calu,-0.04250526307174825,0.03777043177951427
Adcyap1r1,-0.042516630054773796,0.03771003471106022
Edn1,-0.04252976915513308,0.0376272016046673
Cry1,-0.042553687368485346,0.037478427470063747
Chad,-0.04256168611109893,0.0374317401341065
Hibch,-0.0425650432609857,0.03741732819535214
Retreg2,-0.042577985812964556,0.037336425424864456
Trpm4,-0.04258175612858697,0.037319184088986275
Angptl1,-0.042597875309844484,0.03721650542511219
Snf8,-0.042601456657986723,0.03720061932466797
Ppp2r2b,-0.04260691366719631,0.03717178674530842
Tspyl4,-0.042609939071048535,0.03715975727505095
Car5b,-0.04261086969185858,0.03715975727505095
Zfx,-0.042663245685850136,0.03684609482915609
Uqcrc1,-0.04266615052068209,0.03683498873837194
Aarsd1,-0.042696825059127246,0.03666040658053606
Dynlt1f,-0.042710061718573285,0.03657894836057639
Hpcal1,-0.04271969095230432,0.03652217067820655
Ppip5k1,-0.04272568718072436,0.036490146560775906
Cbln2,-0.04276939094572352,0.03621162072837652
Gm44040,-0.04277489446022132,0.036183158657202064
Nectin3,-0.04279847752417522,0.03604169529371458
Snw1,-0.04281373106879176,0.03594792917933381
Bloc1s3,-0.04281543685171235,0.03594510388394352
Armc5,-0.04284671125096315,0.035753110854501724
Zbtb46,-0.04284971657609689,0.035741629940237364
Ppil6,-0.04285120742707832,0.03574025486936961
Nans,-0.042856667706478224,0.03572098018309282
Arhgef10l,-0.04286297085797448,0.03569610302912697
Tmem104,-0.04287638620143612,0.03562390652752525
Smim7,-0.04287776335591982,0.035623301566930006
Nudt16l1,-0.04288441753183555,0.03559616219786898
Sh2b3,-0.04288509603901782,0.03559616219786898
Mtor,-0.04288623924879056,0.03559616219786898
Hist2h2aa1,-0.04288805194781473,0.03559616219786898
Zranb2,-0.042893713963016895,0.035585720511979314
Mfsd9,-0.04291812236444496,0.03545793754128982
Mrps31,-0.042932051715008884,0.0353742637954801
St3gal6,-0.042937946658708384,0.03534381830833398
Fam76b,-0.04295381049246971,0.03525612864276814
Gps2,-0.042985388393961384,0.035073847738891675
Thra,-0.04300141869647997,0.03497721851310031
Vdac2,-0.0430035335180916,0.03497181598166131
Rars,-0.043006884655386664,0.03495832402587832
H2afz,-0.043017236617203455,0.03490749538725933
Fzd10,-0.04303531992959965,0.03479788686295437
Abhd4,-0.04303575703686222,0.03479788686295437
Zbtb45,-0.04304268393682422,0.03476672236036035
Bbs2,-0.04307071507617743,0.034606465974074754
Ppp2r3d,-0.04309976947417627,0.03444667494052075
Mfn2,-0.04310540511500946,0.034418619067103765
Fh1,-0.04313729612592701,0.03424647285370614
Dcaf11,-0.04313946035023449,0.03424647285370614
Fam76a,-0.04314780319925215,0.034208630805579156
Copb1,-0.0431608210401166,0.03414523812487475
Rpa1,-0.043181562296950506,0.03402901858558557
Npnt,-0.043184170043035604,0.03402061738645205
Wdr66,-0.04319004076635454,0.033991376926592855
Aox1,-0.043195856668189286,0.0339707665546521
Zadh2,-0.04319945547473282,0.03395605936304144
Pdlim2,-0.04321327186939143,0.03387624716775008
Cyren,-0.04322408427542104,0.033815692689905905
Pdik1l,-0.04323839755775119,0.033733020980838156
Insc,-0.04324260056427121,0.03372278415734244
Ptprb,-0.04324899786642812,0.03369864626771057
Bicd1,-0.043259154687927896,0.03366713351999301
Tomm34,-0.043273019016211244,0.03360401155055576
Hk1,-0.043291538968379804,0.03350344196685415
Tnpo1,-0.04331211365466825,0.03339021835483863
Itch,-0.04331299281972351,0.03339021835483863
Gper1,-0.04332717283737364,0.03331192625397749
Hoxa10,-0.04332838079922787,0.03331192625397749
Plekha8,-0.043336437389913794,0.03327823731937872
Plcd1,-0.04336507123244174,0.03313156396993513
Prxl2b,-0.043375885667358796,0.033072183120611984
Immt,-0.04337849027117846,0.03306404212851604
Gars,-0.04338083001357166,0.03305755520077261
Sult1a1,-0.04339640908340258,0.03299290647300542
Tyro3,-0.04344246710537547,0.032734351219551254
Vps26c,-0.04344835555131578,0.03271117837527534
Brd9,-0.04346755759999239,0.03260078680799516
Mitf,-0.043478858126296434,0.0325472591626566
Zkscan17,-0.043484296899408796,0.032521825059790274
Adcy1,-0.043491702317019335,0.03248433585283456
Gpn2,-0.04351011936890716,0.03238738985864201
Smim20,-0.04351734082217381,0.0323511642248531
Araf,-0.04354206725218138,0.03223197300709821
Lrch4,-0.04356401650095227,0.03210631971485759
Sh3gl2,-0.04356788681131166,0.03209071920560672
Parp11,-0.043572039317826924,0.03207341358163406
Calhm5,-0.043573618425707186,0.032071733392970425
Dpy30,-0.043581824630891275,0.03202985449627459
Zbtb7c,-0.043602109403162684,0.031914955597192055
Nfya,-0.04363352970017643,0.031749070984931835
Apol7a,-0.04363737989640867,0.031733749578567255
Mvk,-0.04365082797954445,0.03166079466674234
Ldlrap1,-0.0436783281514978,0.031519508531113245
Dctn1,-0.04370384695743882,0.031382822003898296
Ano10,-0.043731601424251566,0.031241132143558878
Dcaf4,-0.0437382934939792,0.03120919017565426
S100a1,-0.04373870649244834,0.03120919017565426
Rfesd,-0.04373969913210046,0.03120919017565426
Ccdc71,-0.043745082293221445,0.0311921467803817
Krt79,-0.043796533041939256,0.03091173080117986
Def6,-0.04380943057128483,0.030843685186753175
Cep89,-0.04381964023617753,0.030791505856518516
Nat9,-0.043840623842339305,0.030684089173536
Sgcd,-0.04384149645691165,0.030684089173536
Plaat1,-0.04388412258086185,0.030446251911075816
2610507B11Rik,-0.04388975660079364,0.03042116234685092
Taok2,-0.0438968809538095,0.030387467066609452
Slc17a5,-0.04390035043041604,0.030374940056757366
Tradd,-0.04391308364282056,0.03032395409927259
Dhrs3,-0.04392042236467521,0.03028912900354857
Gatad1,-0.043936957626084024,0.030208873239606797
Pigyl,-0.04395096720381878,0.030135816533572144
Gnb1,-0.04395719092140667,0.030107575505239605
Dnpep,-0.043957589832371,0.030107575505239605
Prss12,-0.043964742306392815,0.030079233297992575
Rftn2,-0.04396914633126503,0.030061470754690844
Faap24,-0.04398225553862845,0.030001355427946932
Evc2,-0.043989327708095535,0.02996837979796635
Rassf8,-0.04401676849942819,0.029826748967138366
Paqr6,-0.04402114709167409,0.02981670405631968
Anln,-0.044035216645817755,0.02975157525515106
C1rl,-0.04403777705202214,0.029744459778736892
Gdi1,-0.044059713559227595,0.029627511838111985
Htr2a,-0.04409992284410283,0.029415439852941414
Ptprf,-0.044119599678652116,0.029334305333604472
Acad8,-0.04413347695224981,0.02927852350981655
Crybb3,-0.044139025433606593,0.02925478797728756
Tril,-0.04415659585341942,0.029171213848156245
Hnrnpul1,-0.04415915424693288,0.029164241129120406
Tle4,-0.04416385122140462,0.02914533991683194
Srd5a1,-0.044168714140501615,0.029132828632707754
R74862,-0.044194642103887835,0.028995843735856324
Srsf4,-0.04420688102024661,0.028935214244374494
Hand2os1,-0.044219262279580604,0.028881157712844788
Hectd3,-0.044220799891543636,0.028879899777604644
Pin1,-0.04422168337507176,0.028879899777604644
A330023F24Rik,-0.04423028895138209,0.028843909981308723
Fbxo8,-0.04423521104143689,0.028836458596483858
Zfp30,-0.0442363573801511,0.028836458596483858
Mpp1,-0.04424458976097106,0.028799149400028375
Rab6a,-0.044246310141803205,0.028796896630377565
Slc25a23,-0.04426932416734841,0.028684544985572883
Ptprm,-0.044269947994638716,0.028684544985572883
Pigq,-0.044333568023910086,0.028354518251489064
Dvl1,-0.044348490096149204,0.0282805090961475
2510009E07Rik,-0.044392964474067105,0.028061087611856723
Card10,-0.044396954762187114,0.028046643926828783
Cdon,-0.04449243212130306,0.027579425695361138
Kansl1,-0.04449284194981927,0.027579425695361138
Gm10522,-0.044502294302811704,0.027546396542749582
Larp1b,-0.044529245996362175,0.027417591900711573
Tfeb,-0.044557871781791714,0.027280517513474118
Clcn3,-0.0445643430714992,0.027253393228320537
Hltf,-0.044568900462717484,0.02724324192738672
Cradd,-0.04456905566164248,0.02724324192738672
Gid4,-0.04457607623893252,0.027219349454149906
Dnal4,-0.044577945637756265,0.027216432013497095
Gm27222,-0.044599660709040916,0.02711639314809309
Micos10,-0.04460091365527103,0.02711639314809309
Fzr1,-0.04461175054368853,0.02706865334438357
Mettl27,-0.04461678547681715,0.027054358972455513
Hbp1,-0.0446194038408708,0.0270491018934313
Herc2,-0.044619446547126504,0.0270491018934313
Lancl1,-0.0446253765747948,0.027036976308698463
Suds3,-0.04463466461338692,0.02699539291585122
4933408B17Rik,-0.0446371671627076,0.02698920966271919
Dnajc17,-0.044639988791464066,0.026981366366393887
Lonp2,-0.0446671428989217,0.02684704207086029
Cobl,-0.04466750389525971,0.02684704207086029
4732491K20Rik,-0.0446733411170638,0.02682855466744236
Smarcal1,-0.04470182201839447,0.026708455204858216
Hnrnpul2,-0.04470377098316365,0.026705195136452087
Cdc42bpb,-0.044708679935779275,0.026686658828480876
Ubr2,-0.044723539481137484,0.02662365002009099
Zfp825,-0.04473502995992993,0.02657809332392763
Uba1,-0.044741318097489075,0.026559329897647935
Oaz1,-0.04475721617861045,0.026504807361763714
Usp46,-0.04476195661010914,0.026487267862093402
Cetn2,-0.04476967773216201,0.02645447105362008
P3h4,-0.04481429647676506,0.02627387545561985
1810030O07Rik,-0.04483885597861402,0.026162525034289914
Aptx,-0.04484153007926137,0.026155668786167843
Ppp1r13l,-0.044860623588024943,0.02607238796302606
Mon1b,-0.04491976660181623,0.0258013820354564
Chchd3,-0.04493434233049771,0.025735074573694602
Gipc1,-0.04496596207133865,0.02559721616531898
Tmem230,-0.04500933672853158,0.025434596700308537
Aff2,-0.04503451319933641,0.025323393456177148
Rwdd2a,-0.04504094618836539,0.025298235999576937
Actg1,-0.04504416249507252,0.025288925236341235
Gm35853,-0.04505262003228999,0.02525384798638237
Rnf145,-0.04505491355682721,0.025249087586935514
Fmod,-0.045075518577769556,0.02515450590572106
Rmi1,-0.045081611653708616,0.02513116380070582
Cdkn2aipnl,-0.04508286869577697,0.02513116380070582
Nat8f4,-0.04509113406111247,0.025097556038154983
Pld2,-0.04509254830340509,0.02509712280817912
Fam189a2,-0.04510499754757801,0.025042806326232937
Akr1e1,-0.04512870374798975,0.024940283184248846
Cbwd1,-0.04516636158941567,0.02477706028542614
Mpv17,-0.045169033679941864,0.02477055718629523
Zfp367,-0.04518809056683736,0.02468958120615146
Abcb7,-0.045223225984597874,0.024535384870624892
Appl2,-0.045228090493956104,0.024518442422515063
Supt7l,-0.04532675027851221,0.02408767073122476
Cox17,-0.04537194173694141,0.0238879864799421
Cdc14b,-0.04537568649720194,0.02387667669878556
Tagln,-0.045378172357318634,0.02387125585379337
M1ap,-0.045393017915505644,0.0238093495394241
Mettl5,-0.045396210209896565,0.023805630225608495
Copg2,-0.0454024779955021,0.023786764271940927
Kif1bp,-0.04543569888868059,0.023652891120955068
Rnf2,-0.04543705770195929,0.023652747198738673
Dhx58os,-0.04545219064366266,0.023588823571157644
Pold4,-0.045482178577717115,0.02345660951766399
Slc6a13,-0.04549238544654944,0.023415783238104556
Hoxc9,-0.045497715316877844,0.023397402258586903
Sqor,-0.04551048461759254,0.02334880677510667
Scnm1,-0.04555325054415933,0.02316782995873346
Fmo5,-0.045567403490413334,0.023115561754692898
Prkaca,-0.045575276867937276,0.02309188011934873
Klhl29,-0.04558368523309609,0.023059774474768615
Zfp652,-0.0455973418241557,0.02300396390037013
Eif4g2,-0.045651528883926644,0.022795822238509563
Smarcd3,-0.0456635109408234,0.022748081350489936
Sh3bp5l,-0.045704477218129355,0.022583054954467663
Ralgapb,-0.04572391756167104,0.02250262093375532
Akirin1,-0.04573324847294691,0.022473056326247708
Lpin3,-0.04575859756917832,0.022378635657978607
2900076A07Rik,-0.04576911483213546,0.022343994763851124
Pdcl,-0.04578620799406459,0.02228048403182862
Cant1,-0.04579632635853956,0.022247734841462623
Ptgr2,-0.04579641493713023,0.022247734841462623
2310039H08Rik,-0.04582303931568265,0.02215403476919656
Acp5,-0.045824059526687694,0.02215403476919656
Rabif,-0.04584947240278651,0.022056108647530163
Mfhas1,-0.04586807612614911,0.021986776998423555
Epn1,-0.045873244804540816,0.021973114711625143
Hotair,-0.04589612104940852,0.02189408635854333
Fam49a,-0.04590410818296649,0.02186530961863263
Uba5,-0.04592029753459572,0.02180117752462247
Glcci1,-0.04593842313172051,0.02173462595767275
Xrn1,-0.04597741161611271,0.02157896412218348
0610009B22Rik,-0.045982595885155686,0.021562522523062778
Spsb2,-0.04600719396345423,0.02146908537703386
Rnmt,-0.046069203884779426,0.021229294653322493
Ndufs2,-0.04608233070472259,0.02117970217234536
H1fx,-0.04609237008774721,0.02114316066413291
Rmc1,-0.04610783598482662,0.02108396019242737
6430548M08Rik,-0.046132217211777675,0.02100442276867694
Mrps18c,-0.04616233575815948,0.020890242148851768
Snrnp25,-0.046218009347940334,0.020682312486425148
Atg4c,-0.0462207950964882,0.020676348932028167
Ehd4,-0.046225367832691745,0.020663043457130242
Gmppa,-0.04623071419229264,0.02064656935426955
Inpp5k,-0.04623501734171573,0.020634389002627433
Slc6a4,-0.04626874058083863,0.02050184713241026
Fsd1l,-0.04629766282662468,0.020394982968461317
Atraid,-0.0463138461082369,0.02033476200509357
Mlh3,-0.04631747565542114,0.02033088504164969
Wasl,-0.04634899743459993,0.020219732162497235
Flna,-0.04639590867887239,0.020047492961755346
Casp9,-0.0464017802411458,0.0200371062983979
Csf2,-0.046434465240583915,0.01993103322716557
Scn1a,-0.04643624954257217,0.019929259157765507
Adprhl2,-0.046463077451684716,0.019828076746430195
Ank2,-0.04646440706909644,0.019828076746430195
Fktn,-0.046558120191246485,0.019480931836873158
Prkag1,-0.04657504829142557,0.019425449011667217
Stxbp1,-0.04658186595447701,0.019404155274717373
Rps6kc1,-0.04663789149403378,0.019203080463571293
Zbtb16,-0.04666290346837708,0.019122437096224076
Glrb,-0.04669254886346937,0.019024413429282877
Parvaos,-0.04669417448649195,0.019023319533590478
Tmub1,-0.04672481414064112,0.018911812659283617
Cdkn2c,-0.04674763799835219,0.018845618592983886
Nphp1,-0.0467649855439893,0.018790191131763796
Tecpr1,-0.046768832632692534,0.018780732013856577
Tubg1,-0.0467948367143425,0.018692935907199643
Pgls,-0.04679554695103024,0.018692935907199643
Nhlrc2,-0.04681254152150014,0.018641600277250137
Umad1,-0.046824100167273904,0.01860836476276639
Necab3,-0.0468287510427091,0.01859598685628931
Pik3c2b,-0.046842455923112244,0.018549810505848335
Ubap1,-0.046851837494529744,0.01853484511369046
Atg13,-0.046890672611392965,0.0184005061501754
Frg1,-0.04690244627841515,0.01837183962366723
Cgrrf1,-0.04691278272871221,0.01834356462179924
Tcfl5,-0.0469192876807777,0.018324508835544703
Mrm2,-0.04698936560090796,0.018082218342287477
Pxmp2,-0.047014946867154496,0.017994031723304618
Dnajc14,-0.04703464703353988,0.01792750123244371
Usf2,-0.047055756693134415,0.017860953621909564
Lrch1,-0.047080575468174374,0.01778612949301845
Sema3a,-0.04709955216003864,0.017722882562854272
Thap3,-0.04710821989370747,0.017696672249922933
Plekha6,-0.047114959558734175,0.017682349612683206
Ro60,-0.04713164650263171,0.017641818774738815
Sms,-0.04713321077869542,0.017641818774738815
Stx12,-0.04713895087334055,0.01763017122032734
1700008J07Rik,-0.04715548075749161,0.017576118642646136
Sh2b1,-0.047166797891268424,0.017540704660386274
Leng9,-0.04717655540441286,0.01751088037638781
Ndufaf1,-0.047178767221680996,0.017507815619785226
Lsm8,-0.04719305574681611,0.017462021528915947
Stk32c,-0.04719411268059671,0.017462021528915947
Chst5,-0.0471961942980912,0.017460452420886625
Ski,-0.0472319457570446,0.01734397617011501
Slc25a1,-0.04723812831293223,0.01733173028257797
Kat2b,-0.047244066055060686,0.017317610322490296
Lrrc15,-0.047244832213384866,0.017317610322490296
Wee1,-0.04725160703150983,0.017303368049881078
Tcf4,-0.047288959824719555,0.01718225641461696
Angptl6,-0.04729524402704573,0.01716507162286024
Tmem63b,-0.04730604362312996,0.017136896711216945
Prkaa2,-0.04730770989370265,0.017135797173037735
Dctn3,-0.04730880837521922,0.017135797173037735
Thap7,-0.047325867671846635,0.017086831966329808
Macrod2,-0.04733154237087402,0.017071848320737954
Pgghg,-0.047357400425767686,0.016991805256364793
1700061G19Rik,-0.04736304595442783,0.01697699821670739
Ppfibp2,-0.04737837957708946,0.01693816332219172
Scp2,-0.04739840004613966,0.01687405789835896
Selenot,-0.04739898172640306,0.01687405789835896
Erich1,-0.04740308372149755,0.016867274415409545
Gorasp2,-0.04743182272339508,0.0167782715076041
Slc22a4,-0.047447951724988315,0.016727943645784768
Nfatc3,-0.04744937779687429,0.016727694303291348
Wdr35,-0.04746582901075177,0.016685593507985437
Bloc1s5,-0.04750319604448605,0.016572904009828256
Sipa1,-0.04751143716415574,0.01654968701439654
2900041M22Rik,-0.04753502869178066,0.016479467056444447
Mtr,-0.04754919547888263,0.016441053352725662
Fbxo25,-0.047558762474205846,0.016413570206540898
Metrn,-0.04757620673296771,0.016359845452629695
Nagk,-0.047595409734976904,0.01630043405002822
Rasgef1a,-0.04761396252110434,0.01625235077072792
Ripk1,-0.047620539112702275,0.016235053299738397
Herpud2,-0.04762128599697554,0.016235053299738397
Enpp1,-0.04765416441095089,0.016132976083002484
BC017158,-0.04768861496957153,0.016024342621418483
Ttyh2,-0.047694583452581804,0.016009252175706708
Gcnt1,-0.04771597713087811,0.01594385475728206
Gm28875,-0.04771729658042986,0.01594385475728206
Art4,-0.04772825323027197,0.015912721767212163
Boc,-0.047729654835154386,0.01591257242363727
Exosc4,-0.04775955818666878,0.015830262180490946
Irf3,-0.04776800325344051,0.01581899332061767
Zbtb22,-0.04778634012247274,0.01576415095040164
Vapb,-0.04778679599405071,0.01576415095040164
Afap1,-0.04781849317917917,0.015669475080040934
Tmem204,-0.04782617073910162,0.01564921637710506
Vamp2,-0.04785734851246274,0.015558272879924279
Ghitm,-0.04786167172536356,0.015548825189223627
Mrpl51,-0.0478736272912738,0.015515103767260792
3110009E18Rik,-0.04789560727432684,0.015453975510992608
Bckdk,-0.04789923807834094,0.015446778842721666
Shisa5,-0.047915711299970194,0.01539898787482854
Snx27,-0.04799283452752092,0.015172802534771525
Ndufb4,-0.04799486992008186,0.015172023041032564
Clba1,-0.04801750955852191,0.015105856735373563
BC005537,-0.048021462674802826,0.015097807426044068
Bad,-0.04802308837609759,0.015096979522594969
Tk2,-0.048025494476428524,0.015093732559954377
Tmem184b,-0.048057210062881495,0.015012446057414317
Dlc1,-0.04806917171148664,0.014983952184286664
Ptch2,-0.048072378465377444,0.014978265629325747
Tle6,-0.04807865401555719,0.014963136420691456
Lysmd2,-0.04810038587116395,0.014900574062189075
Tsen34,-0.04811526589340849,0.014863347843630572
Ralb,-0.04811679109938421,0.01486284697065006
Mcur1,-0.048127227893886085,0.014835114462352948
C130050O18Rik,-0.0481308636687605,0.014832331178761078
Cmc2,-0.048135647737556006,0.014821888722837013
Rab11b,-0.04814376351102847,0.014801297823758391
Stk19,-0.048181561292329984,0.014694773339913831
Dctn6,-0.048195254051265214,0.01465748888263174
Coq10a,-0.04822030537511928,0.014586098010656924
Prph,-0.048273633985354315,0.014438707831335466
Pop4,-0.048285022587151616,0.014408863159485235
Nrbp1,-0.04830428236093933,0.014359044312507858
