,TSPC_corr,TSPC_qval
Cfap47,-0.04551048377556775,0.015090042504360001
1810073O08Rik,-0.04552733416632268,0.015045279469019578
Calm3,-0.04554270701412196,0.015005860744783642
Zfp473,-0.045588045119177925,0.014896525019756862
Gm266,-0.04561498959812297,0.014825839752078386
Snrpf,-0.04562159015158377,0.014813886094144399
Nrxn2,-0.04562721841772573,0.01480022679438816
Arhgap15os,-0.045679059937206126,0.014664878656694028
Tmsb15b2,-0.04568745316976277,0.014648099828524707
Fndc3b,-0.045690296841347,0.014642378727932281
Saa4,-0.045694534677077514,0.014637600214127772
Rasal2,-0.045699931642899816,0.01462700619557242
Atp11c,-0.045771921360579816,0.01444296612100876
Nfkb2,-0.045773702582443516,0.014440344392248365
Kmt2c,-0.04580470573059303,0.014364483663692045
Man2b1,-0.04581420302348339,0.014342458564260205
Ctsz,-0.04584818592405204,0.014258667813352681
Il17d,-0.04591208717182634,0.014101332900337497
Uck2,-0.04595395738582583,0.013989790794781323
Siae,-0.04597001010386014,0.013950170246019621
Car3,-0.04599237412290051,0.013898017768892656
Slc52a3,-0.04601744167896569,0.013843354636919285
Lrrc24,-0.046053708945806765,0.013755958856284802
Ppp1r3a,-0.04607055487159215,0.013719468712694704
Plpp2,-0.04607146856596932,0.013719329811466579
D10Wsu102e,-0.04607254229739233,0.013718755858058394
Dhx35,-0.04611798580642417,0.013604935710118051
Pea15a,-0.046118452225554336,0.013604935710118051
B3gnt3,-0.04613040404950854,0.013578414887589459
Smim4,-0.04613911911647414,0.013557262820844199
Paip2b,-0.04615042521818435,0.013531495892417847
Tekt3,-0.04615315843524059,0.013526471108863913
Rps6ka1,-0.0462365870218238,0.013326865542381114
Cdr1os,-0.04624996661746802,0.013293723277867035
Lgals2,-0.04625915389828378,0.013271723010080796
Casp1,-0.04632509040230216,0.013103118611453775
Mtmr10,-0.04633303590095812,0.013084639416328748
Exoc3l4,-0.04635055624758476,0.013041272152481414
Sp140,-0.046418714625585694,0.012878466565387076
Pard3bos3,-0.046450126570109676,0.012804569843186715
Bcl9,-0.04646527036800606,0.01276809905654635
Phactr1,-0.046473531649531497,0.012749240799244336
6330403L08Rik,-0.04648111008332022,0.012732144629242258
Lrrtm3,-0.04648246322608889,0.01273089581674536
Rftn1,-0.046491155013483124,0.012713184246314256
Camp,-0.046555471794038635,0.012557223256846035
C4a,-0.04657361451275755,0.01251603318910997
Nrbp2,-0.046579819568623185,0.01250697083442399
Gm43672,-0.04661112733137718,0.012439550890784272
Apbb2,-0.04663125415435448,0.01239592292340007
Tnk1,-0.04663811204838109,0.012383182000470101
Apcdd1,-0.04667305239288034,0.012303140854341543
Rpl11,-0.04668743423389705,0.012276203804364935
Tsc22d1,-0.04670400725616547,0.012241716323650195
Slc7a6,-0.0467159395718403,0.012214660898450178
Lpcat4,-0.046719281618542954,0.012208586781476873
Asxl3,-0.04673660685235984,0.012168316215049711
Phpt1,-0.04675873559926301,0.012120673819669416
Cacna1c,-0.04676409664369473,0.012113812109312463
Fzd3,-0.046887069665072424,0.011844796010069164
Ripply1,-0.04689903188473416,0.011818361745691109
Znrf3,-0.04693476068078012,0.011739751102767362
Zc3h12c,-0.04693762992280283,0.011735008472345992
Ggt7,-0.04694422248125312,0.011723511300627935
Slc22a5,-0.046958879601679146,0.011695041578531244
Vipr2,-0.04696761458637916,0.01168057149022521
Bcl6,-0.04698404160014835,0.011648040205493234
Nup62cl,-0.046985432396267054,0.01164680453220387
Rybp,-0.04698917702117178,0.011640042908755225
Pigt,-0.04699407211124627,0.01163405274004769
Eid1,-0.047013427287436196,0.01159740458778843
Gm49164,-0.04708627523809489,0.011438081501279026
Npy2r,-0.047150238088337314,0.0113069616604649
L3mbtl4,-0.04716217807150804,0.011281661877423368
Cbfb,-0.04716831674088773,0.01127358033141733
Cd320,-0.04717577384171872,0.011262501270802625
Prcd,-0.04718510375138763,0.01124717044133916
E2f5,-0.04718918169780834,0.011243805658526259
Gm36988,-0.04720571745495108,0.011210166714276102
Tpbg,-0.04721677434586282,0.011187061882149352
Airn,-0.04722626251436913,0.011167547479882993
Pi4k2b,-0.04722709173627701,0.011167547479882993
Rprd1a,-0.047255530065749826,0.011111283684519854
Gm15886,-0.04727726779952336,0.011066328041317179
Plekhb1,-0.047302228797315674,0.01101239855600257
Ets1,-0.04732564380256933,0.010964072770377527
Fmnl2,-0.047339129491123795,0.010937958425083586
Sp4,-0.047346120418333,0.010926294594482928
Plcxd1,-0.047387985639674925,0.010847173358561491
Gm13212,-0.04739892013366523,0.01082501387316926
Phkg1,-0.047440242780841455,0.010742057826949147
D230025D16Rik,-0.04745267968425447,0.010720599276992185
Txndc16,-0.04746725517847913,0.010694527535537379
Pdk3,-0.0474821541093628,0.0106678118856144
Fam49a,-0.047490489249643414,0.01065161609622872
Serpina3m,-0.04749829973532496,0.010636578204433584
Sema4a,-0.047518088009533895,0.010601312709660448
Atxn2,-0.04752339248285465,0.01059174228569609
Tceal3,-0.047544694773059025,0.010547758352752469
B930036N10Rik,-0.047574305576137045,0.010491738637222013
Ppp1r10,-0.04757700962078559,0.010487814658802951
1700029J03Rik,-0.04764657214927777,0.010347411712360614
Rnf38,-0.04765417044505257,0.010335041063152106
Eepd1,-0.04770695028907936,0.010236838023347598
Fhod1,-0.047779784756704066,0.010108995199575938
Rap2a,-0.04778249450805836,0.01010698839567823
Plxnc1,-0.0477892360860824,0.010094855259119037
Gm43566,-0.04781488016290413,0.010056911358798316
Gm11808,-0.047849819771690824,0.00998999592922751
Slc15a2,-0.04787052872711536,0.009949481792902998
Mycl,-0.047884463627438194,0.009922882929937666
Nav2,-0.04789567357479634,0.009903644188092838
Vwf,-0.04789617501922877,0.009903644188092838
Cntn1,-0.047904488016298874,0.009891060154085167
Gla,-0.047930943529427464,0.009842820366605831
Gm44686,-0.04793790104399763,0.009830539807796013
Fxyd2,-0.04798364975097559,0.00974738881211218
Adgrl1,-0.0480169782065652,0.009691301240266317
Adam22,-0.04804343300389818,0.009649129988977637
Crem,-0.048054155603679226,0.009631340001250854
Hlf,-0.04807169923881604,0.009598386187228025
Camkk2,-0.04809306823198592,0.00956658811132482
Cbarp,-0.04811603340246413,0.009526624557868896
A730020M07Rik,-0.04814776291796653,0.009469710136442221
Zbtb11,-0.048155992600647825,0.009457074998367744
Fcgrt,-0.04819892774615057,0.00938391841442437
Mtus1,-0.04821481313298263,0.009356318919032703
Gm42699,-0.04823427124752067,0.009330906528594928
Mgarp,-0.04837661640825073,0.009080299661842718
Cxcl10,-0.048399308930965244,0.009041058931177352
Gm10134,-0.048430596319792206,0.008989226616387621
Ndufa3,-0.048462576207196344,0.008936382723783885
Nfix,-0.0484768812170629,0.008914789862752367
Ptges,-0.04853528952635632,0.008813931812250283
Slf2,-0.048551978845201654,0.008786668488898867
Adap2,-0.048577031959806206,0.008749055064129053
Eef1akmt3,-0.048606015603499926,0.008698168743937931
Gm15839,-0.04862861457235988,0.00866216878196322
Gm47136,-0.04863514286182554,0.008652004000367688
Atp5l,-0.04865092382405073,0.008628390505432055
Zfp428,-0.04873093286202465,0.008498416954936836
Gm26532,-0.04875343851685861,0.008461792913964483
Gm15283,-0.04876820605314809,0.008438895533903567
Pstpip2,-0.048775201856577514,0.008428148701304627
Sdc4,-0.04885693794200398,0.008294904087162063
Gm10516,-0.04892412035320865,0.008186922651425094
Ltb4r2,-0.04893672456252435,0.00816838981390269
Foxp1,-0.0489805355652438,0.00810434027504192
Ier5l,-0.049021845499248824,0.008043483874924207
2310010J17Rik,-0.04906488802675859,0.007981612265239102
Gm13293,-0.04908024890711168,0.00795891062511641
Adnp2,-0.04913572661016622,0.00787708660873134
Dact1,-0.0491523492227811,0.007851137890780293
Atxn1,-0.04917403657301666,0.007816962618822433
Tmem170,-0.04917695626077663,0.007815048002528961
Garem2,-0.04922387300163046,0.007741362156125599
Arnt,-0.04927423961439216,0.00766416466584476
Abat,-0.04930238274405894,0.007621788804720332
Gm33906,-0.04931186555510348,0.00760941387980149
Odaph,-0.04931186657731893,0.00760941387980149
Ldhc,-0.04931186794760579,0.00760941387980149
Ccdc177,-0.04931186794760579,0.00760941387980149
Gm50163,-0.04931186794760579,0.00760941387980149
Olfr1260,-0.04931186794952929,0.00760941387980149
Gm13613,-0.049311868076829,0.00760941387980149
Clec12b,-0.04931186903396877,0.00760941387980149
Aldob,-0.04931186959880239,0.00760941387980149
Slfn14,-0.04931187031842557,0.00760941387980149
Glipr1l1,-0.049311870774476865,0.00760941387980149
Gm37035,-0.049311871391764385,0.00760941387980149
Kcna7,-0.04931187212954153,0.00760941387980149
Celf6,-0.04931187212954153,0.00760941387980149
Kcnj12,-0.04931187217593626,0.00760941387980149
Gm47769,-0.04931187302244742,0.00760941387980149
Tlr8,-0.0493118730841615,0.00760941387980149
Dnmt3l,-0.0493297167488358,0.007604693408025603
Tmem39b,-0.049392881191952356,0.007515418588731362
Ing5,-0.04944401970443649,0.007443184591027374
Krt12,-0.0494927357048963,0.007372618423356984
Pip4k2b,-0.049500962521996934,0.007361204229786951
Thsd1,-0.04953713888503889,0.007312019065547727
Phf13,-0.04968419381702269,0.0071094356099829685
Gm12940,-0.04980082620168624,0.006946269100719051
Fignl2,-0.0498277898137238,0.006908033703587144
Cpeb1,-0.04984822895546436,0.006883278793759957
Astn2,-0.04985346870686319,0.0068769132742795246
Lypd1,-0.04986806288225698,0.006856929641593711
Lpin1,-0.049883367968022604,0.00683724202783833
Cpne7,-0.04991025285695679,0.006804671387778368
Shank1,-0.04993486142879083,0.006774254189496754
Fbxo21,-0.049957737839330676,0.006743923815545961
Reps2,-0.050037526808269735,0.006639133118301657
Maged1,-0.050111811298376996,0.006541049510308646
Gm38004,-0.05012395357208868,0.006526589178647452
Pdp1,-0.0501287007845565,0.0065212101130766075
Nrp2,-0.05014739872453565,0.0064989196127702535
Gramd1a,-0.050193472222638764,0.006440190211903319
Shank3,-0.05020936803496875,0.006421200365836247
Postn,-0.05025222143675835,0.006370670867573608
Ces2e,-0.05025698956223139,0.006365381422845723
Ric1,-0.05027527619244606,0.006344136606146265
Map1lc3a,-0.05028218560262758,0.006339544923295618
Rbm47,-0.05029859339566024,0.006319728595082981
Neu3,-0.05036305370971635,0.006241414998980003
Atxn7l1,-0.05038947860210451,0.006212064421903412
Gm8773,-0.05039971523016097,0.006201973430921966
Rarres2,-0.050514102528513974,0.0060620471724657995
Hic1,-0.05051841746332551,0.006058728730985098
Tma16,-0.050589394331705194,0.005976137477574806
Fuca2,-0.050606956065735204,0.005958143655552798
Carmil1,-0.050647889958425105,0.005909300769970845
Fgd6,-0.05066145783163222,0.005894317280183064
Slc9b2,-0.05068274379598699,0.0058718423437777185
Sptlc2,-0.050723809299754424,0.005823481021241878
Plagl1,-0.05073447697534964,0.005811221606383736
Rgs7bp,-0.050735138579027395,0.005811221606383736
Ptbp1,-0.050757954785590094,0.005785202989462521
Rasa4,-0.05076322982776135,0.005780773680612862
Plppr2,-0.05078041119957569,0.005761655845205954
Ch25h,-0.050785233856650014,0.005756765021880129
Ctnnal1,-0.0508070974832124,0.005730781855304216
Neurl1b,-0.05082426050236628,0.005710694129546937
N4bp2l1,-0.05086357447861662,0.005664609626633585
Hook2,-0.05086865163282287,0.005659482898964737
C1rb,-0.05086877572381512,0.005659482898964737
Gnptab,-0.05087444672117705,0.00565554120036453
Oplah,-0.05088792704006118,0.005640277399501062
Irf8,-0.05089804409254468,0.0056301145008487725
Amot,-0.05097121983111647,0.00555024579448783
Cyyr1,-0.050980528145171344,0.005541201179916154
Lst1,-0.05104954075813622,0.005463235435647595
Sqstm1,-0.05106038199493941,0.005452505576734908
Ypel4,-0.05107793872360259,0.005434928722778141
Ndst1,-0.051111735812500204,0.005400437563750589
Tshz3,-0.051116334594353455,0.005396090580401368
Ythdc2,-0.05113228307090237,0.005378494152604993
Lhfp,-0.051180699512397565,0.0053314971874628
Rdh5,-0.05120008052050768,0.005311155081851161
Cox7c,-0.05123516391595626,0.005272869549867943
Slc2a2,-0.05124713650058979,0.00526220678681484
Hc,-0.05127630127642101,0.0052349997567571974
Zfp652os,-0.05135883435580899,0.005148789628870406
Gm42941,-0.051376889681507734,0.0051305678165554265
Slc22a17,-0.05139707895768966,0.005110029255113386
Lars2,-0.05140984542620817,0.0050978043621622915
Ephb3,-0.05143467592464553,0.005073232076320566
Akap7,-0.05148967943855488,0.005017589996599416
Gm26621,-0.05149343252386554,0.005014452593642251
Glrx,-0.05150567324140434,0.005002044052972009
Krba1,-0.0515327559090537,0.004977374763820103
Gm47601,-0.051540714719472636,0.004969694925211519
Ppp1r3b,-0.05158506935223463,0.004926546565495945
Fbxo10,-0.051639382995041484,0.004874061979158828
Lratd2,-0.051709124507157485,0.00480582912619807
Igtp,-0.051728012757086134,0.004787849693484333
Dhdh,-0.051730542053439035,0.004787058541871423
Olfr1389,-0.051771382339972735,0.0047462532273382175
Akr1c19,-0.05177849123608582,0.004741629163805865
Kif1a,-0.051836162333351206,0.004686586906438329
Fosl1,-0.05186969037858716,0.004656757162304129
Gm50012,-0.0518830709422051,0.004644905604060852
Adam28,-0.05190700454952159,0.004624157734773449
Phgdh,-0.05194880087698249,0.004588143354875555
Fzd7,-0.05196111388959476,0.0045793188531633175
Lacc1,-0.051994894667617815,0.0045489766361391645
Slc6a2,-0.05204604566918899,0.004499804980071644
Tmem106a,-0.0520564765303645,0.004491238790307985
Htra1,-0.0521655667905545,0.0043931190369008504
Pcdhgc3,-0.05219091037967917,0.0043711887377343335
Gm26632,-0.05220462307913658,0.004358831006206621
Atg101,-0.05222658421224837,0.00434200723118881
Fgfrl1,-0.052261649044621085,0.004312737547594258
4930402H24Rik,-0.05227201828100325,0.00430455898567305
Colec11,-0.05227345470646614,0.004304040082433255
Plaat5,-0.05231394626395591,0.004269878276883575
Psmb9,-0.05233353690337962,0.0042564469290289845
Actn3,-0.05233451846768883,0.0042563628344694255
Chn1os3,-0.05237019324940903,0.004226392261360648
Gas2l3,-0.052393337579415555,0.004207941052243063
Gli2,-0.05241062659422694,0.004192683776448413
Nufip2,-0.05241136565453552,0.004192683776448413
Serpinb1b,-0.05241480620196021,0.0041904605938767985
Naglu,-0.05242012767258801,0.0041863504873006835
Rpl18,-0.0524491242601167,0.004161176649407425
Sema5a,-0.052451004568598567,0.0041610901756865505
Cstad,-0.05247240186420686,0.0041430336185594475
Rpl23a,-0.05250042491251932,0.004121440162272483
Pgap1,-0.05256004643058508,0.004071282840282936
Pde12,-0.05259522325526469,0.004041993796893822
Cfd,-0.05259776897207807,0.004040510242544336
Snhg11,-0.052644847040792836,0.004000820446716198
Gm10605,-0.05267790568931585,0.003977828008369362
Uba7,-0.05272291265896648,0.00394523876878026
Phf24,-0.05275545737428079,0.003918300579616679
Kank4,-0.0527800246448336,0.003897681044049223
Pcgf2,-0.052811343596231915,0.0038713272511692186
Togaram2,-0.052823623008501276,0.003861508258871793
Smad6,-0.0528592741155184,0.003833204240073041
Ar,-0.05299941687405256,0.0037261758852427003
Tub,-0.05301757281956089,0.0037132999811025635
Pdgfd,-0.0530184151988602,0.0037132999811025635
Reg1,-0.05303564253507226,0.0037020226959362415
B4galt5,-0.05304625269898166,0.0036939799912488335
Ttc19,-0.053161178456993204,0.003608011005139225
Fgd4,-0.05325578419001728,0.0035364505144543416
Klhl4,-0.053261944016093,0.003532982536883808
Plscr1,-0.05326947188058337,0.003527721627493254
Gm12059,-0.05339188196675518,0.0034386875232410713
Gm36584,-0.053398624714897466,0.0034349983819292797
Pou6f1,-0.053425519312546924,0.003417703017650039
Evl,-0.05348543629653528,0.003374579036522701
Casd1,-0.053514957062797505,0.003354216265982446
Gm14061,-0.05356782276500977,0.003317110233942751
Slc6a7,-0.05359649086299068,0.00329770268255268
Son,-0.05360546346235091,0.0032936958921363727
Usp51,-0.053605995857771496,0.0032936958921363727
Dnah8,-0.05360974296355429,0.0032918486222898087
Saa2,-0.05363704038198625,0.003275589677149248
Trpc3,-0.05363985405217919,0.0032741722312861236
Eng,-0.05372555486748322,0.0032184911411562178
A730049H05Rik,-0.05374725358622555,0.003204673222861294
Lrrc8e,-0.05377809999882107,0.0031843022366912564
Aldh1l1,-0.05378509349520248,0.003179908005862424
Pja1,-0.053787721974974896,0.0031786629930910136
Lgals9,-0.053842248788604316,0.003141524890649357
Rrp1b,-0.05384485575622418,0.0031403090076853684
Tbxa2r,-0.053872408668729166,0.0031220110018813745
Mapk6,-0.05388885140250528,0.0031110150922997923
Loxl4,-0.05388934314274719,0.0031110150922997923
Dnah2,-0.05391851859437868,0.003092022187000099
Adcy5,-0.05402525611219681,0.0030228389829673914
Slc16a4,-0.05406027414748412,0.0030006856886324357
Rpl13,-0.05414131075865064,0.002948816904425553
Lrpap1,-0.054147040117595746,0.00294557223105949
Prkx,-0.05415665886907079,0.0029397224777629586
Shisa9,-0.05417802039695601,0.00292783993294021
Cdk14,-0.054213956286758895,0.002908114023941146
Otulinl,-0.054265068119728914,0.0028761461987340453
Pum2,-0.054281235572917155,0.0028667228081791993
Ddx27,-0.05435703923242143,0.0028203708744445888
Gm49077,-0.05435985531370322,0.002819135838014209
Gab3,-0.054386019131625454,0.002804621546155458
Raver2,-0.054437392812440255,0.002775259967631463
Fam102a,-0.054451159156202675,0.0027670927529596344
Pex5l,-0.05445993903539995,0.002762102393956376
Gad1os,-0.05446435993433532,0.0027598761938548494
Gpld1,-0.05447001911067605,0.0027568691584018866
Hnrnph1,-0.0545073393798537,0.0027367782967827005
Dnah1,-0.054510200337284646,0.0027355498664960063
Ddah1,-0.054528096791990284,0.0027254724648034458
Gda,-0.05454584932284016,0.002715519111507549
Gm5148,-0.05457272380948744,0.0026999395405631716
Marc2,-0.05458764900213707,0.002691261044540001
Bcam,-0.05459579346296409,0.0026873472968591476
Serpina3i,-0.05463002763951039,0.0026685108559968327
Bmpr2,-0.05463339251643456,0.002667002329225564
Atp7a,-0.0546530797630054,0.0026560652607363735
4930578G10Rik,-0.05468531013774014,0.0026391970451919507
Slc7a8,-0.054736368315236074,0.002611089373186324
Gm15609,-0.05476470642954825,0.0025950275672250735
Gm16152,-0.05481452046944574,0.002566110657252387
Tomm6,-0.05484278383266604,0.002550508423681216
Ptbp3,-0.05486639110809196,0.002537718225238348
Arhgap24,-0.05494659479869536,0.002495334807643714
Luzp1,-0.05494826588763841,0.002495235897341895
Prkar2b,-0.054953971684580535,0.002492649262669046
Cand2,-0.05496536207080425,0.002487138877333985
Ubqln2,-0.05503207480761663,0.0024516415467535756
Klf16,-0.055055026684889825,0.0024407035401132573
Eda,-0.05508505214922854,0.002424828099655705
Gbp6,-0.055099807046620965,0.0024180708586915662
Picalm,-0.05511538322501354,0.002410882146511532
Fkbp5,-0.055123696711077266,0.0024067496774943216
Rbpms,-0.0551614621164649,0.00238628287993964
Matn4,-0.05519447830478643,0.002369453283797297
Col6a5,-0.0552197649794533,0.0023575108309019112
Eif4e,-0.05523684740632801,0.0023493678322451645
Mxd1,-0.05523688958993908,0.0023493678322451645
Bbx,-0.05546404533415858,0.0022355563398223574
Dedd2,-0.055485079789512316,0.0022260393832743246
Elobl,-0.05549665524575398,0.0022205127996153067
Gm3830,-0.05551002662189848,0.0022154765735828844
Fkbp9,-0.055523704964135286,0.0022093585295193596
Ttc21b,-0.05556083263461031,0.0021935614037916656
Nrn1,-0.05556423218808054,0.0021927517489236437
BC024978,-0.055656945816229104,0.0021512262741337595
Ssr2,-0.05575401133405223,0.0021056717283035042
2810433D01Rik,-0.05577608848262682,0.0020952844192086515
Olfr56,-0.05580583393204515,0.002082073187626533
Plod2,-0.05580937506674612,0.002080963523428832
H19,-0.055823097773884334,0.002074997509058195
4931406P16Rik,-0.05583173459201977,0.0020712450265170366
Mknk2,-0.055921703057622736,0.0020323481766461146
Cldn12,-0.05593442886845481,0.0020271550077726043
Chd3,-0.055974670692539405,0.002011105361511448
Gbp7,-0.05602048522530587,0.0019908578554631547
Fut4,-0.05602511889307061,0.0019891173120128733
Tle1,-0.05608332415473159,0.00196376655376224
Relt,-0.056087646453012764,0.0019626125238285485
Suclg2,-0.05620415601796765,0.0019123795339971844
Lonrf3,-0.056263174006272246,0.0018879819589752642
Tlcd2,-0.056366716575034295,0.0018439796069921973
Gm20721,-0.05637674470104516,0.0018400115761156364
Eml2,-0.05639767716287323,0.0018317198964878368
Yy1,-0.05646028794742706,0.001805964309684785
2810454H06Rik,-0.05647205384258118,0.0018017196515989146
Clca2,-0.05647869062584227,0.00179966782404363
Zfp512b,-0.05658063106109153,0.0017612910795981142
Rpl10a,-0.05658746893981428,0.0017588185396561389
Nsg1,-0.05667206311506887,0.0017276087065660338
Fnbp1,-0.05669856506292985,0.0017178883145861756
Gprasp1,-0.05672207870607848,0.0017090612198452982
Nuggc,-0.05672499196460284,0.0017082493213345696
Mga,-0.056744289363995205,0.0017011721751547147
Prkag3,-0.05674689170955727,0.0017004895104089565
Gm44691,-0.05676886196298758,0.001693095026805546
Gm48045,-0.05688869541268667,0.0016486157409484553
Trps1,-0.0568887775005324,0.0016486157409484553
Rdh10,-0.056904224411175035,0.001644207360166396
Slc39a1,-0.05697075130831834,0.0016199664478947673
Gm43086,-0.05697911116828397,0.0016174452136062585
Amigo2,-0.057008500293871736,0.001607546747582923
Dse,-0.05707742410074499,0.001584075513580054
Camk2d,-0.05709581215760094,0.0015781670293673559
Elf2,-0.05709941722076111,0.0015771533484419482
Fat4,-0.05717290075702855,0.0015517211360653598
mt-Nd3,-0.05717839836483007,0.0015500212626853378
Slitrk6,-0.05722696772017364,0.0015337869808315753
Chd7,-0.05729328180779706,0.0015109377044287213
Unc93b1,-0.05732178668410178,0.0015009762512223268
Retreg1,-0.057342404962371425,0.0014945573414310099
Plekha5,-0.05734355400398103,0.0014944742312973842
Prkg1,-0.05734581006580447,0.0014941023458590738
Cblb,-0.057368128645249344,0.0014871216826581365
Prkcb,-0.05739890873003958,0.001477677444346152
Hmox1,-0.05743877246235667,0.0014645655645671473
Dnmt3b,-0.05744507846206943,0.0014629938419877494
Gm15564,-0.057486399958345806,0.0014499128588853145
Cdt1,-0.05750030609653663,0.0014459339396125821
Trip6,-0.05754806689010141,0.0014316306235982847
Dpp7,-0.05756281519293372,0.001427189635945134
Ppic,-0.05756563482837947,0.001426537265170246
Lrrn1,-0.057576059862117515,0.001423592245066665
Gm11131,-0.0577097023182158,0.001379691402925217
Man1a2,-0.05773885257563583,0.0013712367275983523
Bcl11a,-0.057765258375592335,0.0013631281445717852
Dipk1a,-0.0577932317682431,0.0013548523265209903
Coq10b,-0.05783946307723014,0.0013409917316718214
Dlgap1,-0.057878579715617565,0.0013286620212733507
Arhgap10,-0.057904838257750446,0.0013205413142146423
Cyp2f2,-0.057911895961480456,0.0013191419634023972
Rps14,-0.05791253434458655,0.0013191419634023972
Pcdhga1,-0.057988782665438596,0.0012965664142485657
Dcun1d3,-0.05799084694276139,0.0012962071567216226
Trim56,-0.05802097573497278,0.001287350446833471
Sik2,-0.05811855085402879,0.0012591998899230761
Pvt1,-0.05819241223445888,0.0012376367421953398
Malt1,-0.05834839232155467,0.0011936722858907928
Kctd10,-0.058430588283463855,0.0011720901078726958
Rtn2,-0.05843775177137958,0.0011703061292347174
1700017B05Rik,-0.05849917945255883,0.0011541842239956917
Lrch2,-0.058513880671694454,0.0011503058330175361
4933421O10Rik,-0.05852210332412229,0.0011482556889516307
4932438A13Rik,-0.058523417649874766,0.0011481452791315904
Armcx2,-0.05858176141372338,0.0011334181579012114
Larp6,-0.058588455680328784,0.0011318191828311554
Plekha4,-0.058596224327255565,0.0011301800906966374
Adora2a,-0.05860736177827072,0.001127868082285698
Sectm1a,-0.058749075673340485,0.0010908734626994651
Stbd1,-0.05876872631822985,0.001085875276083875
Tasp1,-0.05881229423611526,0.0010748170966046434
Pcyox1,-0.05882088348705464,0.0010727963635607427
Scg2,-0.05885127892325112,0.0010655440759865728
Sh2d4b,-0.058887803078666,0.001056267104878878
Gm6225,-0.05901223003041117,0.00102629479462012
Folh1,-0.059032241144435345,0.0010217145619900332
Atp1b2,-0.05908256808062948,0.0010116512868254112
Rnf24,-0.059173150932320714,0.0009915603399404086
Sfxn5,-0.05918687990969661,0.0009884319251075265
Nadk2,-0.05920477876052174,0.000984523476358703
D16Ertd472e,-0.059259713294502254,0.0009725872915380405
Sqle,-0.05926280470887977,0.0009720666762875234
Cntn6,-0.059305417196194116,0.0009627619745884263
Sema6d,-0.05932804620947923,0.0009576084896708153
Frmpd4,-0.059339017084312745,0.000955669027218854
Svopl,-0.05935939784635067,0.000951297704744949
Sema6c,-0.059375429885151265,0.0009481017272764058
Rasgrp2,-0.05938225629387387,0.0009467982373329284
Satb1,-0.059439228755104954,0.0009339620806911836
Zfr2,-0.05948205451628773,0.0009247380529232431
Calca,-0.059570417787124984,0.0009071853766066668
Smarca2,-0.059609604238650256,0.0008992283381629517
E130102H24Rik,-0.05961529656073607,0.0008983005558110078
Tmem256,-0.05965937913418621,0.0008891989375035
Ginm1,-0.0597034854064042,0.0008802680326062839
Arl4c,-0.05971168362940216,0.0008789241128120074
Ssx2ip,-0.05974335083617152,0.0008722270643322847
Tob2,-0.059749342709167375,0.0008713295976565109
Fabp4,-0.05989599458320509,0.0008425934724173013
Gm26724,-0.05995225069746175,0.0008314375597847547
Cenpl,-0.06000576136009449,0.0008209571035388989
Ear2,-0.06007840923609779,0.0008071174101939762
Boc,-0.060117201336488506,0.000800064477101296
Nrk,-0.060126660907328114,0.0007983579514431796
Clasp2,-0.06016598343173196,0.0007912717248681609
Ppm1l,-0.06038961698038069,0.00075089430998107
Tmem38b,-0.06042459590805376,0.000744842785773219
Hid1,-0.06052469867725139,0.0007275059512695104
Ppp1r2,-0.06052597573975829,0.0007274423899167709
Tnfsf8,-0.0605267300347542,0.0007274423899167709
Dnajc3,-0.06056954947951967,0.0007205139594072623
Sox12,-0.060572026286312315,0.0007202333503324762
Gm13889,-0.060580761607106556,0.0007188182160197031
Sema5b,-0.060614180086114904,0.0007132901268864519
Rapgef6,-0.06062562553624157,0.0007117357978792331
Ccdc30,-0.060665834392441255,0.0007050497869235547
Sntb2,-0.06069939042020757,0.0006997003061860655
Ampd3,-0.06089341742690202,0.000667203562405996
Ftsj1,-0.0609059467351065,0.0006655607208639173
Gpc4,-0.06092842566337313,0.0006624069873211917
Tmem121,-0.0609518176684841,0.000658959254484471
Man1a,-0.0610677006842535,0.0006406293278693417
Bnc2,-0.06125157310717086,0.0006126788838711248
Arhgap32,-0.061263800435343845,0.0006109195558319951
Hexdc,-0.06136260218092866,0.0005967233055463355
Atxn7,-0.06137624616978529,0.0005947921015019062
Rbm26,-0.06147814611633655,0.000580765078104336
Atp6v0e2,-0.061480215368931175,0.000580722240376777
Sec61g,-0.06152305157751902,0.0005750986211462096
Sgip1,-0.06153998434400022,0.0005727515093778848
Scamp1,-0.061617404146581255,0.0005621916206970648
Tcirg1,-0.061624511179993895,0.0005613039889436175
Llgl2,-0.061670538498548685,0.0005548604393138431
Bche,-0.06173766791081131,0.0005457884661555291
Mcpt4,-0.06180330653166286,0.0005374472389342038
Epb41l4aos,-0.0618092698570743,0.0005367538775940007
Klhl5,-0.06184779636655687,0.0005321084500712731
Clu,-0.06187062190493739,0.0005292679485103954
Gxylt1,-0.06189657906401405,0.0005261126727030918
Snhg3,-0.06191485900294903,0.0005238982572400694
Fscn1,-0.06194240648434116,0.0005206979123246697
Tmsb15b1,-0.06196927842257552,0.0005173635369430228
Maoa,-0.061987250152403334,0.0005151007333361572
Mapkapk2,-0.06199794165717223,0.0005140565206387457
Kcnb2,-0.06200103577420365,0.0005138948088621847
Twist2,-0.06200178430593245,0.0005138948088621847
Zbtb34,-0.062017546454297086,0.0005119621005343212
